,title,description,originallink,link,pubDate
0,"더보이즈, 써클차트 8월 17일 리테일 앨범차트 1위, 있지·방탄소년단·더보이...","뒤이어 31위부터는 31위 세븐틴의 &apos;4th Album Repackage `SECTOR 17` (Weverse)&apos;(185장), 32위 스트레이 키즈의 &apos;Cle 2 : Yellow Wood&apos;(181장), 33위 <b>최예나</b>의 &apos;SMARTPHONE&apos;(171장), 34위 엔하이픈의 &apos;DIMENSION... ",http://www.topstarnews.net/news/articleView.html?idxno=14722352,http://www.topstarnews.net/news/articleView.html?idxno=14722352,"Thu, 18 Aug 2022 09:16:00 +0900"
1,"<b>최예나</b>X조유리X권은비, 아이즈원에서 &apos;올라운더&apos; 솔로로[SS연예프리즘]","그룹 아이즈원 출신 <b>최예나</b>, 조유리, 권은비의 다채로운 활약이 빛나고 있다. 지난해 4월 29일 공식적으로... 그런 가운데, 그룹이 아닌 당당히 홀로서기에 나선 <b>최예나</b>, 조유리, 권은비도 솔로 가수로서 자신의 색을... ",http://www.sportsseoul.com/news/read/1151558?ref=naver,https://n.news.naver.com/mnews/article/468/0000874669?sid=106,"Thu, 18 Aug 2022 06:01:00 +0900"
2,"코요태 신지, 김성주X붐 댄스에 웃참 실패…&apos;촤~&apos; 포인트 댄스로 &apos;GO 챌린지&apos;...","컴백 후 바쁜 활동을 이어가고 있는 코요태는 신곡 &apos;GO&apos; 챌린지를 연달아 오픈, 오마이걸 효정과 승희, 비비지, 하성운, NCT 드림 재민과 천러, 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준 등 다양한 아티스트들과... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=543390,https://n.news.naver.com/mnews/article/477/0000376784?sid=106,"Wed, 17 Aug 2022 17:49:00 +0900"
3,코요태 ‘GO’ 댄스 열기 뜨겁다…탁재훈·김준호김성주·붐 등 참여 ing,"이외에도 코요태는 오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT DREAM 재민과 천러, 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준 등 다양한 아티스트들과 댄스 합을 보여준 바 있다.",http://mksports.co.kr/view/2022/728596/,https://n.news.naver.com/mnews/article/410/0000888426?sid=106,"Wed, 17 Aug 2022 17:48:00 +0900"
4,"코요태 신지, 김성주X붐과 ‘GO’ 챌린지 영상 공개","컴백 후 활동을 이어가고 있는 코요태는 신곡 ‘GO’ 챌린지를 연달아 오픈, 오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT DREAM 재민과 천러, 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준 등 다양한... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208171715003&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000831523?sid=106,"Wed, 17 Aug 2022 17:16:00 +0900"
5,"코요태 신지, 김성주X붐 댄스에 웃참 실패?","코요태는 신곡 ‘GO’ 챌린지를 연달아 오픈, 오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT DREAM 재민과 천러, 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준 등 다양한 아티스트들과 댄스 합을 보여준 바 있다.",http://star.mbn.co.kr/view.php?year=2022&no=728396&refer=portal,https://n.news.naver.com/mnews/article/057/0001684142?sid=106,"Wed, 17 Aug 2022 16:54:00 +0900"
6,친오빠한테 용돈 주고 비싼 선물 사주더니 &apos;독박 정리정돈&apos; 당연하게 여긴 최...,= 아이즈원 출신 가수 <b>최예나</b>와 그의 오빠 최성민 남매가 정리 정돈에 있어서 극과 극으로 다른 성향을 보였다.지난 16일 방송된 MBC &apos;호적메이트&apos;에서는 <b>최예나</b>가 친오빠 최성민과 함께 사는 일상이 전해졌다.이날 아침... ,https://www.insight.co.kr/news/408294,https://www.insight.co.kr/news/408294,"Wed, 17 Aug 2022 13:10:00 +0900"
7,아이돌 &apos;남녀공학&apos; 출신 배우인데 생계 위해 &apos;카페 알바&apos; 하는 <b>최예나</b> 친오빠,지난 16일 방송된 MBC &apos;호적메이트&apos;에서는 아이즈원 출신 가수 <b>최예나</b>가 친오빠 최성민이 일하는 카페를 깜짝 방문한 모습이 그려졌다.이날 MC 김정은은 최성민에게 &quot;<b>최예나</b>의 오빠기도 하지만 사실 아이돌 남녀공학... ,https://www.insight.co.kr/news/408263,https://www.insight.co.kr/news/408263,"Wed, 17 Aug 2022 11:14:00 +0900"
8,"<b>최예나</b>X최성민, 비현실적인 스윗 남매 &quot;넌 더 잘돼야 해&quot;(&apos;호적메이트&apos;)","가수 <b>최예나</b>, 최성민이 비현실적인 스윗 남매의 정석을 보여줬다. 지난 16일 방송된 MBC 예능프로그램 ‘호적메이트’(기획 최윤정, 연출 정겨운)에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=725575,https://n.news.naver.com/mnews/article/009/0005005260?sid=106,"Wed, 17 Aug 2022 09:08:00 +0900"
9,"&quot;윈윈하는 사이&quot;…<b>최예나</b>-최성민, 비현실 남매의 정석(&apos;호적메이트&apos;)","<b>최예나</b>-최성민이 &apos;비현실 남매&apos; 정석을 보여줬다. 16일 방송된 MBC 예능 &apos;호적메이트&apos;에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와 함께 30여 년 전 서울 살이 시절로 돌아간 이경규의 추억... ",http://sports.chosun.com/news/ntype.htm?id=202208170100119350007280&servicedate=20220817,https://n.news.naver.com/mnews/article/076/0003905560?sid=106,"Wed, 17 Aug 2022 09:00:00 +0900"
10,"<b>최예나</b> 위한 최성민의 노력 &quot;헬스, 안무 수정, 식단 관리까지&quot;(&apos;호적메이트&apos;)...","최성민, <b>최예나</b> 남매는 하루를 보내며 <b>최예나</b>의 신곡 준비를 함께 하는 모습을 보였다. 이경규는 대학 시절 외할머니와 함께 살았던 시절을 회상했다. 외할머니의 단칸방에서 살았던 이경규는 &quot;그때는 연탄으로 난방을... ",http://www.osen.co.kr/article/G1111920583,https://n.news.naver.com/mnews/article/109/0004679608?sid=106,"Wed, 17 Aug 2022 08:43:00 +0900"
11,"&apos;호적&apos; <b>최예나</b>·최성민, 비현실 남매의 정석..스윗오빠x열일청년 일당백 [종합...","‘호적메이트’ <b>최예나</b>-최성민이 ‘비현실 남매’ 정석을 보여줬다. 8월 16일 방송된 MBC 예능 ‘호적메이트’(기획 최윤정, 연출 정겨운)에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와 함께... ",http://www.osen.co.kr/article/G1111920633,https://n.news.naver.com/mnews/article/109/0004679584?sid=106,"Wed, 17 Aug 2022 07:49:00 +0900"
12,"&apos;호메&apos; 최성민, 카페 알바 일상→이경규 홍대 방문에 &quot;땅을 샀어야&quot;","&apos;호적메이트&apos; <b>최예나</b>-최성민이 &apos;비현실 남매&apos; 정석을 보여줬다. 16일 방송된 MBC 예능 &apos;호적메이트&apos;(기획 최윤정, 연출 정겨운)에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와 함께 30여 년 전... ",http://www.slist.kr/news/articleView.html?idxno=377157,http://www.slist.kr/news/articleView.html?idxno=377157,"Wed, 17 Aug 2022 07:48:00 +0900"
13,"이경규, &quot;결혼하고 싶은 연예인 1위&quot; 몇년간 이어져 (호적메이트)","‘호적메이트’ <b>최예나</b>-최성민이 ‘비현실 남매’ 정석을 보여줬다. 8월 16일 방송된 MBC 예능 ‘호적메이트’(기획 최윤정, 연출 정겨운)에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와 함께 30여... ",http://enews.imbc.com/News/RetrieveNewsInfo/357056,https://n.news.naver.com/mnews/article/408/0000164360?sid=106,"Wed, 17 Aug 2022 07:45:00 +0900"
14,"&apos;호적메이트&apos; <b>최예나</b>-최성민, 훈훈 끝판왕 비현실 남매 &quot;서로 윈윈하는 게 좋...","<b>최예나</b>-최성민이 ‘비현실 남매’의 모습을 보여줬다. 지난 16일 방송된 MBC 예능 ‘호적메이트’(기획 최윤정, 연출 정겨운)에서는 오빠 최성민과 함께 컴백을 준비하는 <b>최예나</b>의 하루, 여동생 순애와 함께 30여 년 전 서울... ",http://biz.heraldcorp.com/view.php?ud=202208170736158519896_1,https://n.news.naver.com/mnews/article/112/0003581127?sid=106,"Wed, 17 Aug 2022 07:41:00 +0900"
15,[종합] &apos;<b>최예나</b> 오빠&apos; 최성민 &quot;생계 위해 카페 알바…동생 때문에 더 열심히 ...,지난 16일 방송된 MBC &apos;호적메이트&apos;에서는 <b>최예나</b>와 오빠 최성민의 모습이 그려졌다. 이날 방송에서 최성민은... <b>최예나</b>와 최성민의 일상이 공개됐다. 이른 아침 <b>최예나</b>는 이미 잠에서 깬 상황. <b>최예나</b>는 스마트폰 터치로... ,https://tenasia.hankyung.com/tv/article/2022081778704,https://n.news.naver.com/mnews/article/312/0000564269?sid=106,"Wed, 17 Aug 2022 07:28:00 +0900"
16,"&apos;호적메이트&apos; <b>최예나</b>x최성민, 이토록 비현실적 남매가 있나 [어저께TV]","‘호적메이트’ 비현설직인 남매 <b>최예나</b>, 최성민이 등장했다. 16일 방영된 MBC 예능 ‘호적메이트’에서는 찐 남매들의 다정한 모습이 그려졌다. 이경규, 이순애 씨 남매와 최성민, <b>최예나</b> 남매가 나왔다. 이경규는 이날 딸... ",http://www.osen.co.kr/article/G1111920582,https://n.news.naver.com/mnews/article/109/0004679570?sid=106,"Wed, 17 Aug 2022 07:00:00 +0900"
17,<b>최예나</b> 오빠 최성민 &quot;생계 위해 카페 알바…동생 버팀목 되고파&quot;(호적메이트)...,"16일 오후 방송된 MBC &apos;호적메이트&apos;에서는 &apos;비현실 남매&apos;로 주목 받은 <b>최예나</b>와 오빠 최성민의 일상이... 오빠의 잔소리에 <b>최예나</b>는 &quot;갖고 싶다던 비싼 신발 사줬잖아?&quot;라며 응수했고, 잠시 고민하던 최성민은 &quot;고마워 누나... ",https://www.tvreport.co.kr/2112645,https://n.news.naver.com/mnews/article/213/0001225860?sid=106,"Wed, 17 Aug 2022 06:56:00 +0900"
18,"[어게인TV] &apos;호적메이트&apos; 아이돌 출신 최성민, 동생 <b>최예나</b>에 일침...&quot;그래서...","최성민이 <b>최예나</b>에게 일침을 가했다. 16일 밤 9시 방송된 MBC &apos;호적메이트&apos;에서는 최성민, <b>최예나</b>의 일상이 그려졌다. 이날 방송에서 최성민을 본 김정은은 최성민 보고 아이돌 출신이냐고 했다. 이에 최성민은 &quot;아이돌이... ",http://biz.heraldcorp.com/view.php?ud=202208162229088151436_1,https://n.news.naver.com/mnews/article/112/0003581111?sid=106,"Wed, 17 Aug 2022 06:31:00 +0900"
19,&apos;<b>최예나</b> 오빠+아이돌 출신 배우&apos; 최성민 &quot;생계 위해 카페서 알바 中&quot;(호적메이...,걸 그룹 아이즈원 출신 가수 <b>최예나</b>의 친오빠인 혼성 아이돌그룹 남녀공학 알찬성민 출신 배우 최성민이 생계를 위해 카페 아르바이트를 하고 있다고 밝혔다. 16일 오후 방송된 MBC 예능프로그램 &apos;호적메이트&apos;에서는 <b>최예나</b>... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208170120801122&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636318?sid=106,"Wed, 17 Aug 2022 06:01:00 +0900"
20,"최성민, 스윗오빠 사라지고 예나에 호통 “썩어빠진 정신으로”(호적메이트)[...","8월 16일 방송된 MBC &apos;호적메이트&apos;에서는 비현실 남매 배우 최성민, 가수 <b>최예나</b>의 하루가 그려졌다. 지난 출연 당시 많은 부러움을 한 몸에 받았던 최성민은 &quot;&apos;동생이 그렇게 귀여워서 부럽다&apos;, &apos;좋겠다&apos; 이런 말씀 많이... ",https://www.newsen.com/news_view.php?uid=202208162022166810,https://n.news.naver.com/mnews/article/609/0000616040?sid=106,"Wed, 17 Aug 2022 05:17:00 +0900"
21,예나 오빠 최성민 “카페 알바? 생계 위해 당연히 일 해야”(호적메이트)[결정...,"8월 16일 방송된 MBC &apos;호적메이트&apos;에서는 비현실 남매 배우 최성민, 가수 <b>최예나</b>의 하루가 그려졌다. 집을 나서 성민이 나선 곳은 한 카페였다. 성민은 손님이 아닌 카운터 안쪽으로 들어가 익숙하게 앞치마를 집어 들었다.... ",https://www.newsen.com/news_view.php?uid=202208162022246810,https://n.news.naver.com/mnews/article/609/0000616041?sid=106,"Wed, 17 Aug 2022 05:17:00 +0900"
22,"&apos;호적메이트&apos; 딘딘, 누나 친구 신현빈과 친분 자랑 [Oh!쎈 리뷰]","16일 방영된 MBC 예능 ‘호적메이트’에서는 최성민, <b>최예나</b> 남매의 달달하면서도 살뜰한 하루가 소개됐다. 스케줄이 비었으나 친구를 딱히 만나러 가지 않는 <b>최예나</b>의 모습을 본 MC들은 &quot;예나 씨는 친구랑 안 노냐... ",http://www.osen.co.kr/article/G1111920595,https://n.news.naver.com/mnews/article/109/0004679550?sid=106,"Wed, 17 Aug 2022 03:43:00 +0900"
23,"&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민, &apos;남녀공학&apos; 아이돌 출신..지금은 연기자",사진=MBC &apos;호적메이트&apos; 방송캡처 <b>최예나</b>의 오빠 최성민이 카페에서 일을 하는 이유를 밝혔다. 16일 방송된 MBC &apos;호적메이트&apos;에서는 오빠의 아르바이트 현장을 깜짝 방문한 <b>최예나</b>의 모습이 그려졌다. 이날 김정은은... ,http://www.newsinside.kr/news/articleView.html?idxno=1140406,http://www.newsinside.kr/news/articleView.html?idxno=1140406,"Tue, 16 Aug 2022 23:30:00 +0900"
24,"&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민, 아이돌 &apos;남녀공학&apos;출신이라던데...&apos;어떤 그...","▲(사진, MBC &apos;호적메이트&apos; 캡처) <b>최예나</b> 오빠 최성민이 눈길을 끈다. 16일 밤 9시 방송된 MBC &apos;호적메이트&apos;에서는 <b>최예나</b>, 최성민 남매의 일상이 그려졌다. 이날 방송에서 김정은은 최성민에게 &quot;예나 오빠지만 사실... ",https://idsn.co.kr/news/view/1065622154334061,https://idsn.co.kr/news/view/1065622154334061,"Tue, 16 Aug 2022 23:16:00 +0900"
25,"&apos;호적메이트&apos; 최성민X<b>최예나</b>, 아이돌 남매의 일상...&apos;엄격하네&apos;(종합)","이어 최성민, <b>최예나</b>의 일상이 공개됐다. 최성민이 자신이 일하는 카페로 출근하며 반년 정도 넘었다고... 그런가하면 최성민은 아이돌 출신 답게 아이돌 활동 중인 <b>최예나</b>를 엄격하게 관리했다. 최성민은 아침부터 <b>최예나</b>... ",http://biz.heraldcorp.com/view.php?ud=202208162259498231500_1,https://n.news.naver.com/mnews/article/112/0003581093?sid=106,"Tue, 16 Aug 2022 23:03:00 +0900"
26,&apos;<b>최예나</b> 오빠&apos; 최성민 &quot;생계 위해 알바…&apos;남녀공학&apos; 출신&quot; (호적메이트)[종합...,&apos;호적메이트&apos; <b>최예나</b>의 오빠 최성민이 카페에서 일을 하는 이유를 털어놨다. 16일 방송된 MBC 예능프로그램 &apos;호적메이트’ 30회에서는 오빠의 아르바이트 현장을 깜짝 방문한 <b>최예나</b>의 모습이 그려졌다. 이날 방송에서... ,https://www.xportsnews.com/article/1618452,https://n.news.naver.com/mnews/article/311/0001489294?sid=106,"Tue, 16 Aug 2022 22:51:00 +0900"
27,"최성민, 동생 <b>최예나</b> 위해 안무까지 체크! 비현실적 남매 등극(&apos;호적메이트&apos;)...","‘호적메이트’ <b>최예나</b>의 오빠 최성민이 남다른 동생 사랑을 뽐냈다. 16일 방영된 MBC 예능 ‘호적메이트’에서는 찐 남매끼리의 시간을 가지는 그림이 그려졌다. 이경규, 이순애 남매와 <b>최예나</b>, 최성민 남매 이야기가... ",http://www.osen.co.kr/article/G1111920530,https://n.news.naver.com/mnews/article/109/0004679528?sid=106,"Tue, 16 Aug 2022 22:26:00 +0900"
28,"&apos;호적메이트&apos; 최성민, 컴백 앞둔 <b>최예나</b> 식단 관리 나서","최성민이 <b>최예나</b>의 식단을 관리했다. 16일 방송된 MBC &apos;호적메이트&apos;에서는 최성민, <b>최예나</b> 남매의 일상이 그려졌다. 이날 방송에서 최성민과 <b>최예나</b>는 아침식사를 하기로 했다. <b>최예나</b>는 &apos;하울정식&apos;을 요구했고 최성민은... ",http://biz.heraldcorp.com/view.php?ud=202208162217288133050_1,https://n.news.naver.com/mnews/article/112/0003581087?sid=106,"Tue, 16 Aug 2022 22:21:00 +0900"
29,"최성민, 컴백 앞둔 <b>최예나</b> 식단에 강한 훈수...&quot;썩어빠진 정신상태로는 1등 안...",&apos;호적메이트&apos; 최성민이 동생 <b>최예나</b>의 식단에 훈수를 뒀다. 16일 전파를 탄 MBC 예능프로그램 &apos;호적메이트&apos;에서는 배우 최성민과 그의 동생인 아이돌 <b>최예나</b>의 일상이 그려졌다. 이날 최성민과 <b>최예나</b>는 아침식사를 하기로... ,https://tenasia.hankyung.com/tv/article/2022081676424,https://n.news.naver.com/mnews/article/312/0000564246?sid=106,"Tue, 16 Aug 2022 22:05:00 +0900"
30,&apos;비현실 남매&apos; 최성민X<b>최예나</b>...카페 콩트⟶커플 헬스까지,&apos;호적메이트&apos;에서 <b>최예나</b>X최성민 남매의 모습이 그려졌다. 사진=MBC &apos;호적메이트&apos; 방송 캡쳐 오늘(16일) 방영된 MBC 예능프로그램 &apos;호적메이트&apos;에서 최성민이 카페에서 일하는 모습이 그려졌다. 동생 <b>최예나</b>와 함께 아침... ,http://www.slist.kr/news/articleView.html?idxno=377110,http://www.slist.kr/news/articleView.html?idxno=377110,"Tue, 16 Aug 2022 21:56:00 +0900"
31,"코요태, 신곡 ‘GO’ 퍼포먼스 영상 공개","오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT DREAM 재민과 천러, TAN 성혁과 지성 등 후배들과 합을 맞춘 코요태는 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준과도 신선한 케미를 자랑, 다양한... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208162151003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000831336?sid=106,"Tue, 16 Aug 2022 21:52:00 +0900"
32,"최성민 &quot;카페 알바 반년째, 생계 유지하기 위해&quot;(호적메이트) [TV캡처]",16일 방송된 MBC 예능프로그램 &apos;호적메이트&apos;에서는 오빠 최성민의 아르바이트 현장을 방문한 가수 <b>최예나</b>의 모습이 그려졌다. 이날 최성민은 &quot;카페 일을 겨울에 시작했다. 반년 정도 됐다&quot;고 설명했다. 카페 일을 시작하게... ,http://www.stoo.com/article.php?aid=82018138263,http://www.stoo.com/article.php?aid=82018138263,"Tue, 16 Aug 2022 21:46:00 +0900"
33,"&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민, 알고보니 아이돌 출신","<b>최예나</b> 오빠 최성민이 눈길을 끈다. 16일 방송된 MBC &apos;호적메이트&apos;에서는 <b>최예나</b>, 최성민의 등장이 그려졌다. 이날 방송에서 최성민을 본 김정은은 최성민 보고 아이돌 출신이냐고 했다. 이에 최성민은 &quot;아이돌이 맞다&quot;며... ",http://biz.heraldcorp.com/view.php?ud=202208162020477928084_1,https://n.news.naver.com/mnews/article/112/0003581082?sid=106,"Tue, 16 Aug 2022 21:37:00 +0900"
34,최성민의 동생 식단 관리⟶<b>최예나</b> 탕수육 밑장빼기,&apos;호적메이트&apos;에서 <b>최예나</b>X최성민 남매의 모습이 그려졌다. 사진=MBC &apos;호적메이트&apos; 방송 캡쳐 오늘(16일) 방영된 MBC 예능프로그램 &apos;호적메이트&apos;에서 최성민과 <b>최예나</b>는 아침 식사를 주문한다. <b>최예나</b>가 &quot;하울 정식을 해 달라... ,http://www.slist.kr/news/articleView.html?idxno=377109,http://www.slist.kr/news/articleView.html?idxno=377109,"Tue, 16 Aug 2022 21:36:00 +0900"
35,"<b>최예나</b> 오빠 최성민, 아침부터 &apos;스윗&apos;…&quot;신혼부부도 저렇게 안 깨워&quot; (호적메...",&apos;호적메이트&apos; 최성민이 동생 <b>최예나</b>에게 스윗한 면모를 보였다. 16일 방송된 MBC 예능프로그램 &apos;호적메이트’ 30회에서는 <b>최예나</b>와 오빠 최성민의 자취 일상이 그려졌다. 이날 최성민은 지난 방송을 언급하며 &quot;부럽다는... ,https://www.xportsnews.com/article/1618443,https://n.news.naver.com/mnews/article/311/0001489279?sid=106,"Tue, 16 Aug 2022 21:32:00 +0900"
36,&apos;호적메이트&apos; 콩쥐 최성민 구박에 <b>최예나</b> &quot;신발 사줬잖아&quot;,&apos;호적메이트&apos;에서 <b>최예나</b>X최성민 남매의 모습이 그려졌다. 사진=MBC &apos;호적메이트&apos; 방송 캡쳐 오늘(16일) 방영된 MBC 예능프로그램 &apos;호적메이트&apos;에서 <b>최예나</b>의 아침이 그려졌다. <b>최예나</b>는 어플로 방 형광등을 켜고 게임으로... ,http://www.slist.kr/news/articleView.html?idxno=377108,http://www.slist.kr/news/articleView.html?idxno=377108,"Tue, 16 Aug 2022 21:26:00 +0900"
37,‘<b>최예나</b> 오빠’ 최성민 “카페 아르바이트? 생계 유지 위해”(호적메이트),"‘호적메이트’ <b>최예나</b>의 오빠 최성민이 카페 아르바이트를 하는 이유를 공개했다. 16일 오후 방송된 MBC 예능프로그램 ‘호적메이트’에서는 <b>최예나</b>, 최성민 남매의 모습이 그려졌다. 이날 최성민이 자신이 일하는 카페로... ",http://star.mbn.co.kr/view.php?year=2022&no=725050&refer=portal,https://n.news.naver.com/mnews/article/057/0001683934?sid=106,"Tue, 16 Aug 2022 21:24:00 +0900"
38,"&apos;호적메이트&apos; 최성민, <b>최예나</b>에게 다이어트 일침 &quot;이런 정신으로 1등 못해&quot; [...",‘호적메이트’ 콩쥐 오빠 최성민이 동생 <b>최예나</b>를 향해 일침을 가했다. 16일 방영된 MBC 예능 ‘호적메이트’에서는 배우 최성민과 그의 동생인 아이돌 <b>최예나</b>가 등장했다. 이들 남매는 콩쥐 최성민과 팥쥐 <b>최예나</b>로... ,http://www.osen.co.kr/article/G1111920529,https://n.news.naver.com/mnews/article/109/0004679491?sid=106,"Tue, 16 Aug 2022 21:22:00 +0900"
39,"&apos;호적메이트&apos; 최성민 &quot;아이돌 남녀공학 출신, 배우로 전향&quot; [TV캡처]",16일 방송된 MBC 예능프로그램 &apos;호적메이트&apos;에서는 가수 <b>최예나</b>의 오빠인 배우 최성민이 게스트로 출연했다. 이날 스튜디오 녹화에 참여한 최성민은 &quot;아이돌이 맞다. 2010년도 남녀공학으로 데뷔했다&quot;고 말했다. 최성민은... ,http://www.stoo.com/article.php?aid=82017847288,http://www.stoo.com/article.php?aid=82017847288,"Tue, 16 Aug 2022 21:16:00 +0900"
40,<b>최예나</b> 오빠 최성민 투잡 일상 &apos;호적메이트&apos;서 공개,"<b>최예나</b> 오빠 최성민 투잡 일상 &apos;호적메이트&apos;서 공개(사진=MBC) &apos;호적메이트&apos; <b>최예나</b> 오빠 최성민의 투잡 일상이 공개된다. 8월 16일 방송되는 MBC 예능프로그램 &apos;호적메이트&apos; (기획 최윤정, 연출 정겨운) 30회에서는 오빠의... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=909100,https://www.jeonmae.co.kr/news/articleView.html?idxno=909100,"Tue, 16 Aug 2022 21:04:00 +0900"
41,&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민 직업이 두개?,"&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민 직업이 두개?(사진=MBC) &apos;호적메이트&apos; <b>최예나</b> 오빠 최성민의 투잡 일상이 공개된다. 8월 16일 방송되는 MBC 예능프로그램 &apos;호적메이트&apos; (기획 최윤정, 연출 정겨운) 30회에서는 오빠의... ",https://www.gukjenews.com/news/articleView.html?idxno=2530193,https://www.gukjenews.com/news/articleView.html?idxno=2530193,"Tue, 16 Aug 2022 21:02:00 +0900"
42,&apos;호적메이트&apos; <b>최예나</b> 오빠 최성민 근황은?,방문한 <b>최예나</b>의 하루가 그려진다. 이날 최성민은 색다른 근황을 공개했다.배우 생활을 이어가고 있지만... 이날 동생 <b>최예나</b>가 오빠의 아르바이트 현장을 깜짝 방문해 또 다른 재미를 선사한다는 후문이다. <b>최예나</b>는... ,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459329,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459329,"Tue, 16 Aug 2022 20:50:00 +0900"
43,<b>최예나</b> 오빠 최성민 “생계 위해 알바” 투잡 근황 공개 (호적메이트),"MBC 예능 ‘호적메이트’ <b>최예나</b> 오빠 최성민이 투잡 일상을 공개한다. 16일 &apos;호적메이트’ (기획 최윤정, 연출 정겨운) 30회에서는 오빠의 아르바이트 현장을 깜짝 방문한 <b>최예나</b>의 하루가 그려진다. 이날 최성민은 색다른... ",https://sports.donga.com/article/all/20220816/114981542/1,https://n.news.naver.com/mnews/article/382/0000998341?sid=106,"Tue, 16 Aug 2022 20:46:00 +0900"
44,[화요 예능] 오늘 뭐볼까? &apos;이웃집 찰스&apos; &apos;호적메이트&apos; &apos;세상에 이런일이&apos; 지...,"오늘 방송에선 &apos;<b>최예나</b>&amp;최성민&apos;, &apos;이경규&amp;이순애&apos; 남매가 출연한다. 컴백을 앞둔 예나를 위해 오빠 성민이 특별 케어를 해준다는데, 이경규의 청년시절 고향 마포에 방문한 남매 이경규의 발자취를 되돌아본다. 지난주... ",http://www.mhns.co.kr/news/articleView.html?idxno=532561,http://www.mhns.co.kr/news/articleView.html?idxno=532561,"Tue, 16 Aug 2022 19:02:00 +0900"
45,"코요태, &apos;GO&apos; 퍼포먼스 공개…오마이걸→NCT드림 챌린지 참여","앞서 오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT드림의 재민과 천러, TAN 성혁과 지성 등 후배들과 합을 맞춘 코요태는 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준과도 신선한 케미를 자랑, 다양한... ",http://www.stoo.com/article.php?aid=82016798866,http://www.stoo.com/article.php?aid=82016798866,"Tue, 16 Aug 2022 18:42:00 +0900"
46,"코요태, 후배들에 사랑 듬뿍 받는 중...신곡 ‘GO’ 챌린지 공개","앞서 오마이걸 효정과 승희, 비비지(VIVIZ), 하성운, NCT DREAM 재민과 천러, TAN 성혁과 지성 등 후배들과 합을 맞춘 코요태는 골든차일드 승민과 주찬, 트라이비, <b>최예나</b>, 팝핍현준과도 신선한 케미를 자랑, 다양한... ",https://tenasia.hankyung.com/music/article/2022081673524,https://n.news.naver.com/mnews/article/312/0000564232?sid=106,"Tue, 16 Aug 2022 18:19:00 +0900"
47,"최성민, 배우‧카페 알바 투잡 &quot;생계 위해서&quot;...&apos;호적메이트&apos; 열일 청년","사진=MBC &apos;호적메이트&apos; &apos;호적메이트&apos; <b>최예나</b> 오빠 최성민의 투잡 일상이 공개된다. 8월 16일 방송되는 MBC 예능프로그램 &apos;호적메이트&apos; (기획 최윤정, 연출 정겨운) 30회에서는 오빠의 아르바이트 현장을 깜짝 방문한 <b>최예나</b>의... ",http://www.newsinside.kr/news/articleView.html?idxno=1140385,http://www.newsinside.kr/news/articleView.html?idxno=1140385,"Tue, 16 Aug 2022 17:46:00 +0900"
